GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),PlayerType(PlayerType-1),PlayerType(PlayerType-0),Winner(PlayerIdx)
2013120665,Connect4,4,GAME_OVER,9,0,2,28,rmhc,-1.0,1.0,Random,2,rmhc,2,1,1,Random,Random,rmhc,0
-1880183632,Connect4,6,GAME_OVER,13,0,2,29,rmhc,-1.0,1.0,Random,2,rmhc,2,1,1,Random,Random,rmhc,0
-1377239692,Connect4,4,GAME_OVER,9,0,2,30,rmhc,-1.0,1.0,Random,2,rmhc,2,1,1,Random,Random,rmhc,0
1795532617,Connect4,18,GAME_OVER,37,0,2,31,rmhc,-1.0,1.0,Random,2,rmhc,2,1,1,Random,Random,rmhc,0
-1548656463,Connect4,9,GAME_OVER,19,0,2,32,rmhc,-1.0,1.0,Random,2,rmhc,2,1,1,Random,Random,rmhc,0
-653656736,Connect4,5,GAME_OVER,11,0,2,33,rmhc,-1.0,1.0,Random,2,rmhc,2,1,1,Random,Random,rmhc,0
-400394132,Connect4,5,GAME_OVER,11,0,2,34,rmhc,-1.0,1.0,Random,2,rmhc,2,1,1,Random,Random,rmhc,0
-1422203009,Connect4,5,GAME_OVER,11,0,2,35,rmhc,-1.0,1.0,Random,2,rmhc,2,1,1,Random,Random,rmhc,0
-1113178468,Connect4,10,GAME_OVER,21,0,2,36,rmhc,-1.0,1.0,Random,2,rmhc,2,1,1,Random,Random,rmhc,0
-175367348,Connect4,9,GAME_OVER,20,1,2,37,rmhc,1.0,-1.0,Random,1,rmhc,1,2,2,Random,Random,rmhc,1
1362911089,Connect4,4,GAME_OVER,9,0,2,38,rmhc,-1.0,1.0,Random,2,rmhc,2,1,1,Random,Random,rmhc,0
-347120262,Connect4,9,GAME_OVER,19,0,2,39,rmhc,-1.0,1.0,Random,2,rmhc,2,1,1,Random,Random,rmhc,0
1416514647,Connect4,5,GAME_OVER,11,0,2,40,rmhc,-1.0,1.0,Random,2,rmhc,2,1,1,Random,Random,rmhc,0
-1570736736,Connect4,7,GAME_OVER,15,0,2,41,rmhc,-1.0,1.0,Random,2,rmhc,2,1,1,Random,Random,rmhc,0
-1532681659,Connect4,10,GAME_OVER,21,0,2,42,rmhc,-1.0,1.0,Random,2,rmhc,2,1,1,Random,Random,rmhc,0
2038358424,Connect4,7,GAME_OVER,15,0,2,43,rmhc,-1.0,1.0,Random,2,rmhc,2,1,1,Random,Random,rmhc,0
1950377550,Connect4,3,GAME_OVER,7,0,2,44,rmhc,-1.0,1.0,Random,2,rmhc,2,1,1,Random,Random,rmhc,0
-389679841,Connect4,20,GAME_OVER,41,0,2,45,rmhc,-1.0,1.0,Random,2,rmhc,2,1,1,Random,Random,rmhc,0
-1652369011,Connect4,11,GAME_OVER,23,0,2,46,rmhc,-1.0,1.0,Random,2,rmhc,2,1,1,Random,Random,rmhc,0
649728961,Connect4,4,GAME_OVER,9,0,2,47,rmhc,-1.0,1.0,Random,2,rmhc,2,1,1,Random,Random,rmhc,0
1939385821,Connect4,8,GAME_OVER,17,0,2,48,rmhc,-1.0,1.0,Random,2,rmhc,2,1,1,Random,Random,rmhc,0
-765151654,Connect4,5,GAME_OVER,11,0,2,49,rmhc,-1.0,1.0,Random,2,rmhc,2,1,1,Random,Random,rmhc,0
-382843140,Connect4,4,GAME_OVER,9,0,2,50,rmhc,-1.0,1.0,Random,2,rmhc,2,1,1,Random,Random,rmhc,0
1616233144,Connect4,10,GAME_OVER,21,0,2,51,rmhc,-1.0,1.0,Random,2,rmhc,2,1,1,Random,Random,rmhc,0
346665430,Connect4,6,GAME_OVER,14,1,2,52,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
879079583,Connect4,8,GAME_OVER,18,1,2,53,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
-619666105,Connect4,12,GAME_OVER,26,1,2,54,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
503938916,Connect4,11,GAME_OVER,24,1,2,55,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
-428737539,Connect4,8,GAME_OVER,17,0,2,56,Random,-1.0,1.0,rmhc,2,Random,2,1,1,rmhc,rmhc,Random,0
-1745970416,Connect4,14,GAME_OVER,30,1,2,57,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
-1436161366,Connect4,5,GAME_OVER,12,1,2,58,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
-1151041315,Connect4,3,GAME_OVER,8,1,2,59,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
697067980,Connect4,3,GAME_OVER,8,1,2,60,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
1168140970,Connect4,8,GAME_OVER,17,0,2,61,Random,-1.0,1.0,rmhc,2,Random,2,1,1,rmhc,rmhc,Random,0
-1491060889,Connect4,5,GAME_OVER,11,0,2,62,Random,-1.0,1.0,rmhc,2,Random,2,1,1,rmhc,rmhc,Random,0
-1819802610,Connect4,6,GAME_OVER,14,1,2,63,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
-2121274456,Connect4,7,GAME_OVER,15,0,2,64,Random,-1.0,1.0,rmhc,2,Random,2,1,1,rmhc,rmhc,Random,0
259280696,Connect4,12,GAME_OVER,26,1,2,65,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
1706137030,Connect4,7,GAME_OVER,16,1,2,66,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
545138396,Connect4,7,GAME_OVER,15,0,2,67,Random,-1.0,1.0,rmhc,2,Random,2,1,1,rmhc,rmhc,Random,0
1376458976,Connect4,5,GAME_OVER,12,1,2,68,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
1195311045,Connect4,6,GAME_OVER,14,1,2,69,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
813477029,Connect4,7,GAME_OVER,16,1,2,70,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
-1466178614,Connect4,12,GAME_OVER,26,1,2,71,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
-118322159,Connect4,11,GAME_OVER,24,1,2,72,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
-1428166355,Connect4,8,GAME_OVER,18,1,2,73,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
1144294523,Connect4,3,GAME_OVER,8,1,2,74,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
2100098225,Connect4,4,GAME_OVER,10,1,2,75,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
23994827,Connect4,5,GAME_OVER,11,0,2,76,Random,-1.0,1.0,rmhc,2,Random,2,1,1,rmhc,rmhc,Random,0
1662792176,Connect4,12,GAME_OVER,25,0,2,77,Random,-1.0,1.0,rmhc,2,Random,2,1,1,rmhc,rmhc,Random,0
2013120665,Connect4,7,GAME_OVER,15,0,2,78,Random,-1.0,1.0,rmhc,2,Random,2,1,1,rmhc,rmhc,Random,0
-1880183632,Connect4,4,GAME_OVER,9,0,2,79,Random,-1.0,1.0,rmhc,2,Random,2,1,1,rmhc,rmhc,Random,0
-1377239692,Connect4,5,GAME_OVER,12,1,2,80,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
1795532617,Connect4,11,GAME_OVER,24,1,2,81,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
-1548656463,Connect4,7,GAME_OVER,16,1,2,82,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
-653656736,Connect4,7,GAME_OVER,16,1,2,83,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
-400394132,Connect4,11,GAME_OVER,24,1,2,84,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
-1422203009,Connect4,3,GAME_OVER,7,0,2,85,Random,-1.0,1.0,rmhc,2,Random,2,1,1,rmhc,rmhc,Random,0
-1113178468,Connect4,14,GAME_OVER,30,1,2,86,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
-175367348,Connect4,8,GAME_OVER,17,0,2,87,Random,-1.0,1.0,rmhc,2,Random,2,1,1,rmhc,rmhc,Random,0
1362911089,Connect4,18,GAME_OVER,38,1,2,88,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
-347120262,Connect4,4,GAME_OVER,9,0,2,89,Random,-1.0,1.0,rmhc,2,Random,2,1,1,rmhc,rmhc,Random,0
1416514647,Connect4,10,GAME_OVER,22,1,2,90,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
-1570736736,Connect4,4,GAME_OVER,10,1,2,91,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
-1532681659,Connect4,10,GAME_OVER,22,1,2,92,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
2038358424,Connect4,3,GAME_OVER,8,1,2,93,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
1950377550,Connect4,3,GAME_OVER,8,1,2,94,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
-389679841,Connect4,16,GAME_OVER,33,0,2,95,Random,-1.0,1.0,rmhc,2,Random,2,1,1,rmhc,rmhc,Random,0
-1652369011,Connect4,5,GAME_OVER,12,1,2,96,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
649728961,Connect4,6,GAME_OVER,13,0,2,97,Random,-1.0,1.0,rmhc,2,Random,2,1,1,rmhc,rmhc,Random,0
1939385821,Connect4,10,GAME_OVER,22,1,2,98,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
-765151654,Connect4,10,GAME_OVER,21,0,2,99,Random,-1.0,1.0,rmhc,2,Random,2,1,1,rmhc,rmhc,Random,0
-382843140,Connect4,8,GAME_OVER,18,1,2,100,Random,1.0,-1.0,rmhc,1,Random,1,2,2,rmhc,rmhc,Random,1
1616233144,Connect4,4,GAME_OVER,9,0,2,101,Random,-1.0,1.0,rmhc,2,Random,2,1,1,rmhc,rmhc,Random,0
