GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),PlayerType(PlayerType-1),PlayerType(PlayerType-0),Winner(PlayerIdx)
-344864697,SushiGo,3,GAME_OVER,61,0,2,31,BasicMCTS,43.0,60.0,actionsushi,2,BasicMCTS,2,1,1,actionsushi,actionsushi,BasicMCTS,0
1949349579,SushiGo,3,GAME_OVER,61,0,2,32,BasicMCTS,46.0,65.0,actionsushi,2,BasicMCTS,2,1,1,actionsushi,actionsushi,BasicMCTS,0
587520116,SushiGo,3,GAME_OVER,63,0,2,33,BasicMCTS,44.0,53.0,actionsushi,2,BasicMCTS,2,1,1,actionsushi,actionsushi,BasicMCTS,0
1677581754,SushiGo,3,GAME_OVER,62,0,2,34,BasicMCTS,36.0,74.0,actionsushi,2,BasicMCTS,2,1,1,actionsushi,actionsushi,BasicMCTS,0
-308774135,SushiGo,3,GAME_OVER,60,0,2,35,BasicMCTS,36.0,61.0,actionsushi,2,BasicMCTS,2,1,1,actionsushi,actionsushi,BasicMCTS,0
-1419970842,SushiGo,3,GAME_OVER,60,0,2,36,BasicMCTS,66.0,61.0,actionsushi,1,BasicMCTS,1,2,2,actionsushi,actionsushi,BasicMCTS,1
-1264398229,SushiGo,3,GAME_OVER,61,0,2,37,BasicMCTS,52.0,71.0,actionsushi,2,BasicMCTS,2,1,1,actionsushi,actionsushi,BasicMCTS,0
845982199,SushiGo,3,GAME_OVER,66,0,2,38,BasicMCTS,46.0,46.0,actionsushi,1,BasicMCTS,1,2,2,actionsushi,actionsushi,BasicMCTS,1
1573127368,SushiGo,3,GAME_OVER,64,0,2,39,BasicMCTS,44.0,58.0,actionsushi,2,BasicMCTS,2,1,1,actionsushi,actionsushi,BasicMCTS,0
-652576372,SushiGo,3,GAME_OVER,60,0,2,40,BasicMCTS,36.0,61.0,actionsushi,2,BasicMCTS,2,1,1,actionsushi,actionsushi,BasicMCTS,0
1213361843,SushiGo,3,GAME_OVER,61,0,2,41,BasicMCTS,46.0,65.0,actionsushi,2,BasicMCTS,2,1,1,actionsushi,actionsushi,BasicMCTS,0
1922305904,SushiGo,3,GAME_OVER,60,0,2,42,BasicMCTS,38.0,59.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
1284050976,SushiGo,3,GAME_OVER,60,0,2,43,BasicMCTS,40.0,55.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-1605884090,SushiGo,3,GAME_OVER,60,0,2,44,BasicMCTS,34.0,46.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
1314551211,SushiGo,3,GAME_OVER,60,0,2,45,BasicMCTS,51.0,63.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
1576407728,SushiGo,3,GAME_OVER,61,0,2,46,BasicMCTS,41.0,56.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-1541814328,SushiGo,3,GAME_OVER,62,0,2,47,BasicMCTS,45.0,53.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
1757868865,SushiGo,3,GAME_OVER,61,0,2,48,BasicMCTS,35.0,58.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
1804253737,SushiGo,3,GAME_OVER,61,0,2,49,BasicMCTS,41.0,45.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
775556697,SushiGo,3,GAME_OVER,60,0,2,50,BasicMCTS,40.0,91.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-344864697,SushiGo,3,GAME_OVER,60,0,2,51,BasicMCTS,42.0,66.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
1949349579,SushiGo,3,GAME_OVER,61,0,2,52,BasicMCTS,36.0,50.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
587520116,SushiGo,3,GAME_OVER,60,0,2,53,BasicMCTS,37.0,46.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
1677581754,SushiGo,3,GAME_OVER,60,0,2,54,BasicMCTS,31.0,54.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-308774135,SushiGo,3,GAME_OVER,61,0,2,55,BasicMCTS,45.0,62.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-1419970842,SushiGo,3,GAME_OVER,60,0,2,56,BasicMCTS,63.0,62.0,Random,1,BasicMCTS,1,2,2,Random,Random,BasicMCTS,1
-1264398229,SushiGo,3,GAME_OVER,62,0,2,57,BasicMCTS,33.0,55.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
845982199,SushiGo,3,GAME_OVER,63,0,2,58,BasicMCTS,48.0,57.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
