GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),PlayerType(PlayerType-1),PlayerType(PlayerType-0),Winner(PlayerIdx)
1762496396,SushiGo,3,GAME_OVER,62,0,2,127,1,mcts,1,2,2,SushiBasicMCTS,mcts,52.0,49.0,SushiBasicMCTS,SushiBasicMCTS,mcts,1
-1466880109,SushiGo,3,GAME_OVER,62,0,2,128,2,SushiBasicMCTS,2,1,1,mcts,SushiBasicMCTS,44.0,46.0,mcts,mcts,SushiBasicMCTS,0
1915645114,SushiGo,3,GAME_OVER,60,0,2,129,2,SushiBasicMCTS,2,1,1,mcts,SushiBasicMCTS,46.0,51.0,mcts,mcts,SushiBasicMCTS,0
1924021193,SushiGo,3,GAME_OVER,61,0,2,130,1,SushiBasicMCTS,1,2,2,mcts,SushiBasicMCTS,68.0,57.0,mcts,mcts,SushiBasicMCTS,1
1982744556,SushiGo,3,GAME_OVER,65,0,2,131,2,mcts,2,1,1,SushiBasicMCTS,mcts,60.0,73.0,SushiBasicMCTS,SushiBasicMCTS,mcts,0
-308250778,SushiGo,3,GAME_OVER,60,0,2,132,1,SushiBasicMCTS,1,2,2,mcts,SushiBasicMCTS,59.0,59.0,mcts,mcts,SushiBasicMCTS,1
-1643954624,SushiGo,3,GAME_OVER,60,0,2,133,1,SushiBasicMCTS,1,2,2,mcts,SushiBasicMCTS,101.0,66.0,mcts,mcts,SushiBasicMCTS,1
-1731036830,SushiGo,3,GAME_OVER,62,0,2,134,1,mcts,1,2,2,SushiBasicMCTS,mcts,65.0,59.0,SushiBasicMCTS,SushiBasicMCTS,mcts,1
1834768068,SushiGo,3,GAME_OVER,60,0,2,135,2,SushiBasicMCTS,2,1,1,mcts,SushiBasicMCTS,50.0,52.0,mcts,mcts,SushiBasicMCTS,0
1921139599,SushiGo,3,GAME_OVER,61,0,2,136,2,mcts,2,1,1,SushiBasicMCTS,mcts,59.0,69.0,SushiBasicMCTS,SushiBasicMCTS,mcts,0
-1637611680,SushiGo,3,GAME_OVER,61,0,2,137,2,mcts,2,1,1,SushiBasicMCTS,mcts,60.0,68.0,SushiBasicMCTS,SushiBasicMCTS,mcts,0
-650466274,SushiGo,3,GAME_OVER,60,0,2,138,1,mcts,1,2,2,SushiBasicMCTS,mcts,53.0,52.0,SushiBasicMCTS,SushiBasicMCTS,mcts,1
-1137990669,SushiGo,3,GAME_OVER,61,0,2,139,1,SushiBasicMCTS,1,2,2,mcts,SushiBasicMCTS,60.0,50.0,mcts,mcts,SushiBasicMCTS,1
297491303,SushiGo,3,GAME_OVER,61,0,2,140,2,SushiBasicMCTS,2,1,1,mcts,SushiBasicMCTS,58.0,61.0,mcts,mcts,SushiBasicMCTS,0
406592443,SushiGo,3,GAME_OVER,62,0,2,141,2,mcts,2,1,1,SushiBasicMCTS,mcts,64.0,71.0,SushiBasicMCTS,SushiBasicMCTS,mcts,0
-63151640,SushiGo,3,GAME_OVER,62,0,2,142,2,mcts,2,1,1,SushiBasicMCTS,mcts,63.0,98.0,SushiBasicMCTS,SushiBasicMCTS,mcts,0
-659904263,SushiGo,3,GAME_OVER,61,0,2,143,1,mcts,1,2,2,SushiBasicMCTS,mcts,60.0,48.0,SushiBasicMCTS,SushiBasicMCTS,mcts,1
-683234674,SushiGo,3,GAME_OVER,63,0,2,144,1,SushiBasicMCTS,1,2,2,mcts,SushiBasicMCTS,63.0,41.0,mcts,mcts,SushiBasicMCTS,1
14046932,SushiGo,3,GAME_OVER,63,0,2,145,2,mcts,2,1,1,SushiBasicMCTS,mcts,47.0,56.0,SushiBasicMCTS,SushiBasicMCTS,mcts,0
