GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),PlayerType(PlayerType-1),PlayerType(PlayerType-0),Winner(PlayerIdx)
2013120665,Connect4,6,GAME_OVER,13,0,2,28,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-1880183632,Connect4,3,GAME_OVER,7,0,2,29,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-1377239692,Connect4,3,GAME_OVER,7,0,2,30,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
1795532617,Connect4,3,GAME_OVER,7,0,2,31,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-1548656463,Connect4,3,GAME_OVER,7,0,2,32,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-653656736,Connect4,3,GAME_OVER,7,0,2,33,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-400394132,Connect4,3,GAME_OVER,7,0,2,34,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-1422203009,Connect4,3,GAME_OVER,7,0,2,35,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-1113178468,Connect4,5,GAME_OVER,11,0,2,36,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-175367348,Connect4,3,GAME_OVER,7,0,2,37,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
1362911089,Connect4,5,GAME_OVER,11,0,2,38,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-347120262,Connect4,6,GAME_OVER,13,0,2,39,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
1416514647,Connect4,3,GAME_OVER,7,0,2,40,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-1570736736,Connect4,3,GAME_OVER,7,0,2,41,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-1532681659,Connect4,3,GAME_OVER,7,0,2,42,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
2038358424,Connect4,3,GAME_OVER,7,0,2,43,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
1950377550,Connect4,3,GAME_OVER,7,0,2,44,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-389679841,Connect4,3,GAME_OVER,7,0,2,45,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-1652369011,Connect4,6,GAME_OVER,13,0,2,46,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
649728961,Connect4,4,GAME_OVER,9,0,2,47,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
1939385821,Connect4,3,GAME_OVER,7,0,2,48,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-765151654,Connect4,3,GAME_OVER,7,0,2,49,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-382843140,Connect4,3,GAME_OVER,7,0,2,50,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
1616233144,Connect4,3,GAME_OVER,7,0,2,51,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-1825767405,Connect4,3,GAME_OVER,7,0,2,52,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-1681345762,Connect4,3,GAME_OVER,7,0,2,53,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-1466223696,Connect4,3,GAME_OVER,7,0,2,54,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-898042700,Connect4,3,GAME_OVER,7,0,2,55,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-622095176,Connect4,3,GAME_OVER,7,0,2,56,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-1621553363,Connect4,3,GAME_OVER,7,0,2,57,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
2021511387,Connect4,3,GAME_OVER,7,0,2,58,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-1677040338,Connect4,3,GAME_OVER,7,0,2,59,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
1955989905,Connect4,4,GAME_OVER,9,0,2,60,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-1876231119,Connect4,3,GAME_OVER,7,0,2,61,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-1294795098,Connect4,4,GAME_OVER,9,0,2,62,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
127372284,Connect4,7,GAME_OVER,15,0,2,63,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-991207967,Connect4,4,GAME_OVER,9,0,2,64,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
1049258221,Connect4,6,GAME_OVER,13,0,2,65,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-2039767727,Connect4,3,GAME_OVER,7,0,2,66,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
1908179359,Connect4,8,GAME_OVER,17,0,2,67,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
1115136563,Connect4,3,GAME_OVER,7,0,2,68,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-1493045323,Connect4,5,GAME_OVER,11,0,2,69,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-394703714,Connect4,3,GAME_OVER,7,0,2,70,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-432712488,Connect4,3,GAME_OVER,7,0,2,71,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
491282519,Connect4,3,GAME_OVER,7,0,2,72,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-884033504,Connect4,7,GAME_OVER,15,0,2,73,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
991772015,Connect4,3,GAME_OVER,7,0,2,74,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-835279488,Connect4,3,GAME_OVER,7,0,2,75,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
288423849,Connect4,3,GAME_OVER,7,0,2,76,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
306462715,Connect4,3,GAME_OVER,7,0,2,77,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-1595934290,Connect4,3,GAME_OVER,7,0,2,78,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
372545689,Connect4,3,GAME_OVER,7,0,2,79,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-1791317608,Connect4,3,GAME_OVER,7,0,2,80,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
594493312,Connect4,3,GAME_OVER,7,0,2,81,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
1375946348,Connect4,4,GAME_OVER,9,0,2,82,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-1004766817,Connect4,3,GAME_OVER,7,0,2,83,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
714044006,Connect4,3,GAME_OVER,7,0,2,84,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
346665430,Connect4,3,GAME_OVER,7,0,2,85,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
879079583,Connect4,5,GAME_OVER,11,0,2,86,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-619666105,Connect4,3,GAME_OVER,7,0,2,87,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
503938916,Connect4,3,GAME_OVER,7,0,2,88,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-428737539,Connect4,4,GAME_OVER,9,0,2,89,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-1745970416,Connect4,3,GAME_OVER,7,0,2,90,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-1436161366,Connect4,5,GAME_OVER,11,0,2,91,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-1151041315,Connect4,3,GAME_OVER,7,0,2,92,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
697067980,Connect4,3,GAME_OVER,7,0,2,93,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
1168140970,Connect4,3,GAME_OVER,7,0,2,94,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-1491060889,Connect4,6,GAME_OVER,13,0,2,95,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-1819802610,Connect4,6,GAME_OVER,13,0,2,96,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-2121274456,Connect4,4,GAME_OVER,9,0,2,97,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
259280696,Connect4,3,GAME_OVER,7,0,2,98,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
1706137030,Connect4,3,GAME_OVER,7,0,2,99,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
545138396,Connect4,5,GAME_OVER,11,0,2,100,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
1376458976,Connect4,5,GAME_OVER,11,0,2,101,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
1195311045,Connect4,4,GAME_OVER,9,0,2,102,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
813477029,Connect4,3,GAME_OVER,7,0,2,103,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-1466178614,Connect4,3,GAME_OVER,7,0,2,104,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-118322159,Connect4,3,GAME_OVER,7,0,2,105,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-1428166355,Connect4,3,GAME_OVER,7,0,2,106,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
1144294523,Connect4,3,GAME_OVER,7,0,2,107,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
2100098225,Connect4,3,GAME_OVER,7,0,2,108,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
23994827,Connect4,3,GAME_OVER,7,0,2,109,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
1662792176,Connect4,3,GAME_OVER,7,0,2,110,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
2013120665,Connect4,4,GAME_OVER,9,0,2,111,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-1880183632,Connect4,6,GAME_OVER,13,0,2,112,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-1377239692,Connect4,3,GAME_OVER,7,0,2,113,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
1795532617,Connect4,3,GAME_OVER,7,0,2,114,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-1548656463,Connect4,3,GAME_OVER,7,0,2,115,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-653656736,Connect4,4,GAME_OVER,9,0,2,116,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-400394132,Connect4,3,GAME_OVER,7,0,2,117,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-1422203009,Connect4,3,GAME_OVER,7,0,2,118,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-1113178468,Connect4,3,GAME_OVER,7,0,2,119,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-175367348,Connect4,3,GAME_OVER,7,0,2,120,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
1362911089,Connect4,3,GAME_OVER,7,0,2,121,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-347120262,Connect4,3,GAME_OVER,7,0,2,122,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
1416514647,Connect4,3,GAME_OVER,7,0,2,123,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-1570736736,Connect4,3,GAME_OVER,7,0,2,124,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-1532681659,Connect4,3,GAME_OVER,7,0,2,125,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
2038358424,Connect4,3,GAME_OVER,7,0,2,126,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
1950377550,Connect4,3,GAME_OVER,7,0,2,127,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-389679841,Connect4,6,GAME_OVER,13,0,2,128,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-1652369011,Connect4,3,GAME_OVER,7,0,2,129,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
649728961,Connect4,6,GAME_OVER,13,0,2,130,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
1939385821,Connect4,3,GAME_OVER,7,0,2,131,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-765151654,Connect4,3,GAME_OVER,7,0,2,132,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-382843140,Connect4,3,GAME_OVER,7,0,2,133,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
1616233144,Connect4,3,GAME_OVER,7,0,2,134,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-1825767405,Connect4,3,GAME_OVER,7,0,2,135,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-1681345762,Connect4,3,GAME_OVER,7,0,2,136,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-1466223696,Connect4,3,GAME_OVER,7,0,2,137,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-898042700,Connect4,5,GAME_OVER,11,0,2,138,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-622095176,Connect4,7,GAME_OVER,15,0,2,139,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-1621553363,Connect4,5,GAME_OVER,11,0,2,140,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
2021511387,Connect4,3,GAME_OVER,7,0,2,141,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-1677040338,Connect4,3,GAME_OVER,7,0,2,142,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
1955989905,Connect4,3,GAME_OVER,7,0,2,143,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-1876231119,Connect4,3,GAME_OVER,7,0,2,144,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-1294795098,Connect4,3,GAME_OVER,7,0,2,145,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
127372284,Connect4,3,GAME_OVER,7,0,2,146,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-991207967,Connect4,4,GAME_OVER,9,0,2,147,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
1049258221,Connect4,4,GAME_OVER,9,0,2,148,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-2039767727,Connect4,3,GAME_OVER,7,0,2,149,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
1908179359,Connect4,3,GAME_OVER,7,0,2,150,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
1115136563,Connect4,3,GAME_OVER,7,0,2,151,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-1493045323,Connect4,3,GAME_OVER,7,0,2,152,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-394703714,Connect4,3,GAME_OVER,7,0,2,153,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-432712488,Connect4,7,GAME_OVER,15,0,2,154,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
491282519,Connect4,3,GAME_OVER,7,0,2,155,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-884033504,Connect4,3,GAME_OVER,7,0,2,156,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
991772015,Connect4,3,GAME_OVER,7,0,2,157,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-835279488,Connect4,3,GAME_OVER,7,0,2,158,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
288423849,Connect4,3,GAME_OVER,7,0,2,159,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
306462715,Connect4,3,GAME_OVER,7,0,2,160,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-1595934290,Connect4,3,GAME_OVER,7,0,2,161,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
372545689,Connect4,3,GAME_OVER,7,0,2,162,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-1791317608,Connect4,3,GAME_OVER,7,0,2,163,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
594493312,Connect4,3,GAME_OVER,7,0,2,164,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
